"","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume"
"319",11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,50,0,0,0,0,10,0,0,30,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,25,10,125,0.72,0.2,0.08,2,1,0,0,0,0,0,0,0,1,0,2,"2",8,0.7584,0.574074074074074,0.64,0
"320",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,95,5,40,140,0.678571428571429,0.0357142857142857,0.285714285714286,2,0,0,0,0,1,0,0,0,0,0,1,"MP",7,0.658163265306122,0.437673130193906,0,0
"321",13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,105,15,25,145,0.724137931034483,0.103448275862069,0.172413793103448,2,0,0,1,0,0,0,1,0,0,0,2,"2",8,0.753864447086801,0.580498866213152,0.444444444444444,0.32
"322",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,110,1,0,0,2,1,1,0,1,0,1,1,1,1,1,8,"8",4,0.566115702479339,0.566115702479339,NA,NA
"323",15,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,5,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,5,0,75,35,25,135,0.555555555555556,0.259259259259259,0.185185185185185,2,0,0,1,1,0,1,1,0,0,0,4,"4",10,0.8559670781893,0.693333333333333,0.612244897959184,0.32
"324",16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,5,0,0,30,0,0,0,0,0,0,0,0,20,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,125,15,30,170,0.735294117647059,0.0882352941176471,0.176470588235294,2,0,0,0,1,0,1,0,1,0,1,4,"4",8,0.832179930795848,0.7552,0.444444444444444,0
"325",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,105,5,70,180,0.583333333333333,0.0277777777777778,0.388888888888889,2,0,0,0,0,1,0,0,0,0,0,1,"MP",7,0.717592592592593,0.616780045351474,0,0
"326",18,0,0,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,95,25,40,160,0.59375,0.15625,0.25,2,0,0,1,1,0,0,0,0,0,0,2,"2",7,0.783203125,0.609418282548477,0.32,0
"327",19,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,5,0,0,10,0,5,0,0,0,20,0,0,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,105,45,5,155,0.67741935483871,0.290322580645161,0.032258064516129,2,1,0,0,0,0,0,0,0,0,0,1,"W",10,0.699271592091571,0.399092970521542,0.71604938271605,0
"328",20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,91,25,50,166,0.548192771084337,0.150602409638554,0.301204819277108,2,1,0,0,1,1,0,1,1,1,0,6,"6",8,0.781318043257367,0.62552831783601,0.32,0
"329",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,120,0,5,125,0.96,0,0.04,2,0,0,0,0,0,0,0,1,0,0,1,"I",6,0.6176,0.586805555555556,NA,0
"330",22,0,0,0,0,0,0,0,0,0,0,10,0,0,5,70,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,110,25,10,145,0.758620689655172,0.172413793103448,0.0689655172413793,2,0,0,0,0,0,1,0,0,0,0,1,"S",10,0.727705112960761,0.549586776859504,0.72,0
"331",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40,1,0,100,5,41,146,0.684931506849315,0.0342465753424658,0.280821917808219,2,0,0,0,0,0,0,0,0,0,0,0,"CT",8,0.785325577031338,0.705,0,0.0475907198096372
"332",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90,1,0,0,2,1,1,1,1,1,0,0,1,1,1,8,"8",4,0.376543209876543,0.376543209876543,NA,NA
"333",25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,107,10,20,137,0.781021897810219,0.072992700729927,0.145985401459854,2,0,1,0,0,0,0,0,0,0,0,1,"N",7,0.535031168416005,0.281421958249629,0,0
"334",26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,100,5,70,175,0.571428571428571,0.0285714285714286,0.4,2,0,0,0,0,0,0,0,0,0,0,0,"CT",7,0.703673469387755,0.585,0,0
"335",27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,20,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,115,15,41,171,0.672514619883041,0.087719298245614,0.239766081871345,2,0,0,0,0,0,0,0,0,0,0,0,"CT",9,0.786224821312541,0.657844990548204,0.444444444444444,0.0475907198096372
"336",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,110,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,"I",5,0.450413223140496,0.450413223140496,NA,NA
"337",29,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,105,15,5,125,0.84,0.12,0.04,2,1,0,0,0,0,0,0,0,0,0,1,"W",7,0.6944,0.580498866213152,0.444444444444444,0
"338",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,95,10,50,155,0.612903225806452,0.0645161290322581,0.32258064516129,2,0,0,0,1,0,0,0,0,0,0,1,"HM",7,0.747138397502602,0.609418282548477,0.5,0
"339",31,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,5,0,0,20,0,0,0,0,0,5,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,105,15,20,140,0.75,0.107142857142857,0.142857142857143,2,0,0,0,0,0,1,0,0,0,0,1,"S",8,0.698979591836735,0.507936507936508,0.666666666666667,0
"340",32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,5,0,0,30,0,1,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,1,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,96,21,5,122,0.786885245901639,0.172131147540984,0.040983606557377,2,0,0,1,0,0,1,1,1,1,1,6,"6",11,0.808384842784198,0.704210069444444,0.770975056689342,0
"341",33,0,0,0,0,0,0,0,0,0,1,5,0,0,1,30,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,10,0,0,110,19,10,139,0.79136690647482,0.136690647482014,0.0719424460431655,2,0,1,1,1,0,1,1,0,1,0,6,"6",11,0.74488898090161,0.611570247933884,0.642659279778393,0
"342",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,95,1,0,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.653739612188366,0.653739612188366,NA,NA
"343",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,110,2,5,117,0.94017094017094,0.0170940170940171,0.0427350427350427,2,1,1,1,1,0,1,0,1,1,1,8,"8",6,0.640075973409307,0.59504132231405,0.5,0
"344",36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,5,0,0,5,0,0,0,0,0,10,0,0,10,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,105,20,30,155,0.67741935483871,0.129032258064516,0.193548387096774,2,0,0,0,1,0,0,0,0,0,0,1,"HM",9,0.780437044745057,0.616780045351474,0.625,0
"345",37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,100,5,35,140,0.714285714285714,0.0357142857142857,0.25,2,0,1,0,0,0,1,0,1,0,1,4,"4",8,0.818877551020408,0.74,0,0.244897959183674
"346",38,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,110,0.909090909090909,0.0909090909090909,0,2,1,0,1,0,1,1,0,1,0,1,6,"6",5,0.648760330578512,0.585,0,NA
"347",39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,100,5,51,156,0.641025641025641,0.032051282051282,0.326923076923077,2,0,0,0,0,0,0,0,1,0,0,1,"I",8,0.731837606837607,0.6,0,0.0384467512495195
"348",40,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,80,10,50,140,0.571428571428571,0.0714285714285714,0.357142857142857,2,0,0,0,0,0,0,0,0,0,0,0,"CT",8,0.760204081632653,0.6640625,0.5,0
"349",41,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,10,0,1,0,0,0,5,0,0,30,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,115,16,50,181,0.6353591160221,0.0883977900552486,0.276243093922652,2,0,0,0,0,0,0,0,0,0,0,0,"CT",9,0.775617349897744,0.642722117202268,0.5078125,0
"350",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,75,0,80,155,0.483870967741935,0,0.516129032258065,2,0,0,0,0,1,0,0,0,0,0,1,"MP",6,0.622268470343392,0.524444444444444,NA,0
"351",43,0,0,0,0,0,0,0,0,5,0,5,0,0,5,70,0,0,0,0,10,0,0,20,0,1,0,0,0,5,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,5,10,0,0,0,0,0,5,0,10,0,0,96,56,10,162,0.592592592592593,0.345679012345679,0.0617283950617284,2,0,0,0,0,0,1,0,0,0,0,1,"S",15,0.778920896204847,0.422092013888889,0.880102040816326,0
"352",44,0,0,0,0,0,0,0,0,0,1,5,0,0,5,30,0,0,0,0,5,0,0,5,0,5,0,0,0,5,0,0,5,5,0,0,0,0,0,0,5,0,0,1,0,0,5,0,0,0,0,0,5,0,60,0,0,45,42,60,147,0.306122448979592,0.285714285714286,0.408163265306122,2,0,0,0,0,1,0,0,0,0,0,1,"MP",15,0.778934703132954,0.518518518518519,0.885487528344671,0
"353",45,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,15,0,77,0.805194805194805,0.194805194805195,0,2,1,0,0,0,0,0,0,0,0,0,1,"W",5,0.371394838927306,0.0629552549427678,0.444444444444444,NA
"354",46,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,20,10,0,0,0,0,10,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,20,5,0,130,21,25,176,0.738636363636364,0.119318181818182,0.142045454545455,2,0,0,0,0,0,0,0,0,0,0,0,"CT",11,0.752195247933884,0.579881656804734,0.657596371882086,0.32
"355",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,0,120,0.958333333333333,0.0416666666666667,0,2,1,1,0,0,0,0,0,1,0,1,4,"4",4,0.545138888888889,0.506616257088847,0,NA
"356",48,0,0,0,0,0,0,0,0,0,0,5,0,0,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,0,100,10,30,140,0.714285714285714,0.0714285714285714,0.214285714285714,2,0,0,0,0,0,0,0,0,0,0,0,"CT",8,0.619897959183674,0.35,0.5,0
"357",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,81,1,0,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",3,0.512117055326932,0.512117055326932,NA,NA
"358",50,0,0,0,0,0,0,0,0,0,0,5,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,116,5,5,126,0.920634920634921,0.0396825396825397,0.0396825396825397,2,0,1,0,1,0,0,0,0,0,0,2,"2",7,0.560594608213656,0.485285374554102,0,0
"359",51,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5,0,135,0.962962962962963,0.037037037037037,0,2,1,1,1,1,1,0,1,1,0,1,8,"8",4,0.598079561042524,0.568047337278107,0,NA
"360",52,0,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,106,30,10,146,0.726027397260274,0.205479452054795,0.0684931506849315,2,0,0,1,0,0,0,0,0,0,0,1,"D",7,0.745449427659974,0.606087575649697,0,0
"361",53,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,20,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,115,15,35,165,0.696969696969697,0.0909090909090909,0.212121212121212,2,0,0,0,0,0,0,0,0,0,1,1,"SF",9,0.758494031221304,0.582230623818525,0.444444444444444,0.244897959183674
"362",54,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,100,15,30,145,0.689655172413793,0.103448275862069,0.206896551724138,2,0,0,0,0,1,0,1,0,0,0,2,"2",7,0.69678953626635,0.465,0.444444444444444,0
"363",55,0,0,0,0,0,0,0,0,0,1,5,0,0,0,30,0,0,0,0,5,0,0,10,0,1,0,0,0,0,0,0,5,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,51,17,60,128,0.3984375,0.1328125,0.46875,2,0,0,0,0,0,0,0,0,1,0,1,"AF",11,0.71142578125,0.595924644367551,0.73356401384083,0
"364",56,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,85,20,20,125,0.68,0.16,0.16,2,0,0,0,0,0,0,0,0,0,1,1,"SF",8,0.8192,0.719723183391003,0,0
"365",57,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,100,0.9,0.1,0,2,1,1,0,0,0,0,0,0,0,0,2,"2",6,0.725,0.67283950617284,0,NA
"366",58,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,75,0.866666666666667,0.133333333333333,0,2,1,1,1,0,0,1,0,1,0,1,6,"6",4,0.622222222222222,0.520710059171598,0,NA
"367",59,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,5,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,15,0,115,0.869565217391304,0.130434782608696,0,2,1,0,0,0,0,1,0,0,0,0,2,"2",8,0.725897920604915,0.645,0.666666666666667,NA
"368",60,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,115,10,30,155,0.741935483870968,0.0645161290322581,0.193548387096774,2,0,0,0,0,0,0,0,0,0,1,1,"SF",7,0.77003121748179,0.657844990548204,0,0
"369",61,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,110,5,40,155,0.709677419354839,0.032258064516129,0.258064516129032,2,0,1,0,0,1,0,1,1,0,0,4,"4",7,0.778355879292404,0.694214876033058,0,0
"370",62,0,0,0,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,100,35,35,170,0.588235294117647,0.205882352941176,0.205882352941176,2,0,0,1,0,0,0,0,0,0,0,1,"D",9,0.813148788927336,0.645,0.244897959183674,0.244897959183674
"371",63,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,105,25,50,180,0.583333333333333,0.138888888888889,0.277777777777778,2,0,0,0,0,0,0,0,0,1,0,1,"AF",8,0.779320987654321,0.616780045351474,0.32,0
"372",64,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,130,0.769230769230769,0.230769230769231,0,2,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.677514792899408,0.545,0,NA
"373",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,101,10,5,116,0.870689655172414,0.0862068965517241,0.0431034482758621,2,0,1,1,0,1,1,1,1,1,1,8,"8",8,0.726813317479192,0.651896872855602,0,0
"374",66,0,0,0,0,0,0,0,0,0,5,10,0,0,0,40,0,0,0,0,5,0,0,30,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,80,20,60,160,0.5,0.125,0.375,2,0,0,0,0,0,0,0,0,0,1,1,"SF",8,0.75390625,0.6015625,0.625,0
"375",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,0,1,62,0.983870967741935,0,0.0161290322580645,2,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.531217481789802,0.515990325181403,NA,0
"376",68,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,125,20,40,185,0.675675675675676,0.108108108108108,0.216216216216216,2,0,1,0,0,0,0,0,0,0,0,1,"N",7,0.736303871439006,0.5504,0,0
"377",69,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,125,10,31,166,0.753012048192771,0.0602409638554217,0.186746987951807,2,0,0,0,1,0,0,0,0,0,0,1,"HM",8,0.781318043257367,0.6784,0,0.0624349635796044
"378",70,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,95,20,40,155,0.612903225806452,0.129032258064516,0.258064516129032,2,0,0,0,0,0,0,0,0,1,0,1,"AF",7,0.705515088449532,0.437673130193906,0,0
"379",71,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,120,5,61,186,0.645161290322581,0.0268817204301075,0.327956989247312,2,0,0,0,0,0,0,0,1,0,0,1,"I",8,0.733321771303041,0.611111111111111,0,0.0322493953238376
"380",72,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,95,5,60,160,0.59375,0.03125,0.375,2,0,0,0,0,0,0,0,0,0,1,1,"SF",7,0.73046875,0.637119113573407,0,0
"381",73,0,0,0,0,0,0,0,0,1,0,5,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,20,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125,16,1,142,0.880281690140845,0.112676056338028,0.00704225352112676,2,1,0,0,0,0,0,0,0,0,0,1,"W",10,0.707300138861337,0.6272,0.703125,0
"382",74,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,110,10,5,125,0.88,0.08,0.04,2,1,0,0,0,0,0,0,0,0,0,1,"W",8,0.6464,0.549586776859504,0.5,0
"383",75,0,0,0,0,0,0,0,0,0,0,20,0,0,5,60,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,40,5,0,115,40,45,200,0.575,0.2,0.225,2,0,0,0,0,0,1,0,0,0,0,1,"S",12,0.83375,0.657844990548204,0.6875,0.197530864197531
"384",76,0,0,0,0,0,0,0,0,0,1,20,0,0,0,50,0,0,0,0,0,0,0,30,0,1,0,0,0,5,0,0,20,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,110,28,30,168,0.654761904761905,0.166666666666667,0.178571428571429,2,0,0,1,1,1,0,1,0,0,0,4,"4",11,0.816539115646259,0.681818181818182,0.454081632653061,0
"385",77,0,0,0,0,0,0,0,0,0,5,10,0,0,0,30,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,1,0,10,0,0,0,0,0,0,0,0,5,0,60,1,0,51,45,61,157,0.32484076433121,0.286624203821656,0.388535031847134,2,0,0,1,0,0,0,0,0,0,0,1,"D",13,0.796056635157613,0.595924644367551,0.814814814814815,0.0322493953238376
