"year","remark","Lv","Lv_numeric","value","response","response_label"
"2021","CT",0,0,0.758543026169714,"evenness_all","Plant evenness"
"2021","6",6,6,0.706580637275294,"evenness_all","Plant evenness"
"2021","I",1,1,0.653934841376012,"evenness_all","Plant evenness"
"2021","A",1,1,0.631061723353679,"evenness_all","Plant evenness"
"2021","MP",1,1,0.74465084284092,"evenness_all","Plant evenness"
"2021","AF",1,1,0.671648866614239,"evenness_all","Plant evenness"
"2021","4",4,4,0.702317218693636,"evenness_all","Plant evenness"
"2021","SF",1,1,0.700068668741565,"evenness_all","Plant evenness"
"2021","6",6,6,0.705040863587441,"evenness_all","Plant evenness"
"2021","MP",1,1,0.724501723083717,"evenness_all","Plant evenness"
"2021","6",6,6,0.696488655972402,"evenness_all","Plant evenness"
"2021","CT",0,0,0.751640148524339,"evenness_all","Plant evenness"
"2021","10",10,10,0.737981590298526,"evenness_all","Plant evenness"
"2021","4",4,4,0.685807622863317,"evenness_all","Plant evenness"
"2021","N",1,1,0.689642105168006,"evenness_all","Plant evenness"
"2021","6",6,6,0.684599991230188,"evenness_all","Plant evenness"
"2021","A",1,1,0.697065501385655,"evenness_all","Plant evenness"
"2021","10",10,10,0.720717507154915,"evenness_all","Plant evenness"
"2021","10",10,10,0.685047638358458,"evenness_all","Plant evenness"
"2021","S",1,1,0.726045039818577,"evenness_all","Plant evenness"
"2021","SF",1,1,0.724038508732687,"evenness_all","Plant evenness"
"2021","D",1,1,0.744990799184726,"evenness_all","Plant evenness"
"2021","A",1,1,0.738410605962927,"evenness_all","Plant evenness"
"2021","2",2,2,0.743080282138654,"evenness_all","Plant evenness"
"2021","HM",1,1,0.684163266315785,"evenness_all","Plant evenness"
"2021","4",4,4,0.735469982563168,"evenness_all","Plant evenness"
"2021","8",8,8,0.693776517050432,"evenness_all","Plant evenness"
"2021","8",8,8,0.674934753468503,"evenness_all","Plant evenness"
"2021","HM",1,1,0.705724941619058,"evenness_all","Plant evenness"
"2021","CT",0,0,0.708107604768601,"evenness_all","Plant evenness"
"2021","S",1,1,0.742211653123354,"evenness_all","Plant evenness"
"2021","MP",1,1,0.694557364199347,"evenness_all","Plant evenness"
"2021","6",6,6,0.67822110626958,"evenness_all","Plant evenness"
"2021","HM",1,1,0.703695377945483,"evenness_all","Plant evenness"
"2021","D",1,1,0.764523829458117,"evenness_all","Plant evenness"
"2021","6",6,6,0.732567410546587,"evenness_all","Plant evenness"
"2021","CT",0,0,0.663321801744912,"evenness_all","Plant evenness"
"2021","8",8,8,0.672414899193488,"evenness_all","Plant evenness"
"2021","A",1,1,0.695539632142913,"evenness_all","Plant evenness"
"2021","2",2,2,0.729521372036107,"evenness_all","Plant evenness"
"2021","4",4,4,0.708107604768601,"evenness_all","Plant evenness"
"2021","10",10,10,0.746904948525493,"evenness_all","Plant evenness"
"2021","A",1,1,0.687885833206818,"evenness_all","Plant evenness"
"2021","N",1,1,0.685791584197254,"evenness_all","Plant evenness"
"2021","CT",0,0,0.755430754266882,"evenness_all","Plant evenness"
"2021","N",1,1,0.799849165537611,"evenness_all","Plant evenness"
"2021","SF",1,1,0.68157160610541,"evenness_all","Plant evenness"
"2021","HM",1,1,0.705798558855604,"evenness_all","Plant evenness"
"2021","AF",1,1,0.656957908096909,"evenness_all","Plant evenness"
"2021","6",6,6,0.704543105655815,"evenness_all","Plant evenness"
"2021","I",1,1,0.685807622863317,"evenness_all","Plant evenness"
"2021","8",8,8,0.7241639696944,"evenness_all","Plant evenness"
"2021","CT",0,0,0.700163601256007,"evenness_all","Plant evenness"
"2021","8",8,8,0.689623462359132,"evenness_all","Plant evenness"
"2021","10",10,10,0.664229491784577,"evenness_all","Plant evenness"
"2021","A",1,1,0.740460842245765,"evenness_all","Plant evenness"
"2021","I",1,1,0.758594161328121,"evenness_all","Plant evenness"
"2021","N",1,1,0.696066018684708,"evenness_all","Plant evenness"
"2021","4",4,4,0.730388159702133,"evenness_all","Plant evenness"
"2021","CT",0,0,0.719280466789615,"evenness_all","Plant evenness"
"2021","4",4,4,0.68257213038547,"evenness_all","Plant evenness"
"2021","S",1,1,0.631694496766879,"evenness_all","Plant evenness"
"2021","8",8,8,0.719649267446476,"evenness_all","Plant evenness"
"2021","D",1,1,0.734579333848186,"evenness_all","Plant evenness"
"2021","MP",1,1,0.721748686638823,"evenness_all","Plant evenness"
"2021","A",1,1,0.68501499904703,"evenness_all","Plant evenness"
"2022","N",1,1,0.677934652415552,"evenness_all","Plant evenness"
"2022","I",1,1,0.891276104776912,"evenness_all","Plant evenness"
"2022","AF",1,1,0.885208609852123,"evenness_all","Plant evenness"
"2022","AF",1,1,0.766321235001689,"evenness_all","Plant evenness"
"2022","10",10,10,0.739101259479039,"evenness_all","Plant evenness"
"2022","N",1,1,0.712688862314199,"evenness_all","Plant evenness"
"2022","W",1,1,0.807116270447871,"evenness_all","Plant evenness"
"2022","D",1,1,0.810382882264367,"evenness_all","Plant evenness"
"2022","W",1,1,0.711369219748871,"evenness_all","Plant evenness"
"2022","10",10,10,0.763027315271773,"evenness_all","Plant evenness"
"2022","2",2,2,0.753586039880779,"evenness_all","Plant evenness"
"2022","MP",1,1,0.807703465079828,"evenness_all","Plant evenness"
"2022","2",2,2,0.813919819045248,"evenness_all","Plant evenness"
"2022","8",8,8,0.879933010569178,"evenness_all","Plant evenness"
"2022","4",4,4,0.743696849697191,"evenness_all","Plant evenness"
"2022","4",4,4,0.89765859960278,"evenness_all","Plant evenness"
"2022","MP",1,1,0.794784032201416,"evenness_all","Plant evenness"
"2022","2",2,2,0.784871361971097,"evenness_all","Plant evenness"
"2022","W",1,1,0.799543641606042,"evenness_all","Plant evenness"
"2022","6",6,6,0.768014634442532,"evenness_all","Plant evenness"
"2022","I",1,1,0.730068221007534,"evenness_all","Plant evenness"
"2022","S",1,1,0.797280647408035,"evenness_all","Plant evenness"
"2022","CT",0,0,0.825653594726624,"evenness_all","Plant evenness"
"2022","8",8,8,0.86430553447285,"evenness_all","Plant evenness"
"2022","N",1,1,0.726159159260432,"evenness_all","Plant evenness"
"2022","CT",0,0,0.76926690556123,"evenness_all","Plant evenness"
"2022","CT",0,0,0.877579659697662,"evenness_all","Plant evenness"
"2022","I",1,1,0.732566021107779,"evenness_all","Plant evenness"
"2022","W",1,1,0.800265689410641,"evenness_all","Plant evenness"
"2022","HM",1,1,0.718079106213826,"evenness_all","Plant evenness"
"2022","S",1,1,0.912374410901634,"evenness_all","Plant evenness"
"2022","6",6,6,0.866340748903638,"evenness_all","Plant evenness"
"2022","6",6,6,0.832364034975859,"evenness_all","Plant evenness"
"2022","10",10,10,0.973976031629121,"evenness_all","Plant evenness"
"2022","8",8,8,0.940718736449941,"evenness_all","Plant evenness"
"2022","HM",1,1,0.896776789749012,"evenness_all","Plant evenness"
"2022","4",4,4,0.802578844167725,"evenness_all","Plant evenness"
"2022","6",6,6,0.920782221161602,"evenness_all","Plant evenness"
"2022","I",1,1,0.814410409548495,"evenness_all","Plant evenness"
"2022","CT",0,0,0.819382002601611,"evenness_all","Plant evenness"
"2022","CT",0,0,0.812169991374186,"evenness_all","Plant evenness"
"2022","MP",1,1,0.816464076677942,"evenness_all","Plant evenness"
"2022","S",1,1,0.852391181842583,"evenness_all","Plant evenness"
"2022","MP",1,1,0.798730525332087,"evenness_all","Plant evenness"
"2022","W",1,1,0.757612459457083,"evenness_all","Plant evenness"
"2022","CT",0,0,0.848717413228754,"evenness_all","Plant evenness"
"2022","4",4,4,0.796062620511514,"evenness_all","Plant evenness"
"2022","CT",0,0,0.880895840337303,"evenness_all","Plant evenness"
"2022","10",10,10,0.986659958673865,"evenness_all","Plant evenness"
"2022","2",2,2,0.847156035871316,"evenness_all","Plant evenness"
"2022","8",8,8,0.908449690314596,"evenness_all","Plant evenness"
"2022","D",1,1,0.766708785097936,"evenness_all","Plant evenness"
"2022","SF",1,1,0.765788951366943,"evenness_all","Plant evenness"
"2022","2",2,2,0.823112039226211,"evenness_all","Plant evenness"
"2022","AF",1,1,0.76628471226096,"evenness_all","Plant evenness"
"2022","SF",1,1,0.860927041418673,"evenness_all","Plant evenness"
"2022","2",2,2,0.851470513293701,"evenness_all","Plant evenness"
"2022","6",6,6,0.870180994882311,"evenness_all","Plant evenness"
"2022","2",2,2,0.880681965020991,"evenness_all","Plant evenness"
"2022","SF",1,1,0.860528527174435,"evenness_all","Plant evenness"
"2022","4",4,4,0.751255006392076,"evenness_all","Plant evenness"
"2022","D",1,1,0.856714721065878,"evenness_all","Plant evenness"
"2022","AF",1,1,0.857290360086855,"evenness_all","Plant evenness"
"2022","10",10,10,0.79383492358547,"evenness_all","Plant evenness"
"2022","8",8,8,0.884976716380757,"evenness_all","Plant evenness"
"2022","SF",1,1,0.751091034184654,"evenness_all","Plant evenness"
"2022","10",10,10,0.913463282305899,"evenness_all","Plant evenness"
"2022","N",1,1,0.802862528432721,"evenness_all","Plant evenness"
"2022","HM",1,1,0.793070430440271,"evenness_all","Plant evenness"
"2022","AF",1,1,0.779679295056081,"evenness_all","Plant evenness"
"2022","I",1,1,0.80821328517709,"evenness_all","Plant evenness"
"2022","SF",1,1,0.765733074600794,"evenness_all","Plant evenness"
"2022","W",1,1,0.883902343356137,"evenness_all","Plant evenness"
"2022","W",1,1,0.886359684782566,"evenness_all","Plant evenness"
"2022","S",1,1,0.804646468428434,"evenness_all","Plant evenness"
"2022","4",4,4,0.874684514304061,"evenness_all","Plant evenness"
"2022","D",1,1,0.898502355159921,"evenness_all","Plant evenness"
"2022","2",2,2,0.834973626883397,"evenness_all","Plant evenness"
"2022","AF",1,1,0.739728984126875,"evenness_all","Plant evenness"
"2022","W",1,1,0.88354536209476,"evenness_all","Plant evenness"
"2022","2",2,2,0.80044658857046,"evenness_all","Plant evenness"
"2022","10",10,10,0.949451287754853,"evenness_all","Plant evenness"
"2022","A",1,1,0.760335367895151,"evenness_all","Plant evenness"
"2022","2",2,2,0.841270184340416,"evenness_all","Plant evenness"
"2022","8",8,8,0.870180994882311,"evenness_all","Plant evenness"
"2022","D",1,1,0.839946239701955,"evenness_all","Plant evenness"
"2022","S",1,1,0.866045743538651,"evenness_all","Plant evenness"
"2022","HM",1,1,0.838008211815297,"evenness_all","Plant evenness"
"2022","CT",0,0,0.814855853150698,"evenness_all","Plant evenness"
"2022","6",6,6,0.901068272297604,"evenness_all","Plant evenness"
"2022","I",1,1,0.866126355941785,"evenness_all","Plant evenness"
"2022","A",1,1,0.834471767507717,"evenness_all","Plant evenness"
"2022","MP",1,1,0.847907614333765,"evenness_all","Plant evenness"
"2022","AF",1,1,0.76448742701423,"evenness_all","Plant evenness"
"2022","4",4,4,0.868384986309525,"evenness_all","Plant evenness"
"2022","SF",1,1,0.892486715005053,"evenness_all","Plant evenness"
"2022","6",6,6,0.844266384473547,"evenness_all","Plant evenness"
"2022","MP",1,1,0.85870495207075,"evenness_all","Plant evenness"
"2022","6",6,6,0.888058435575134,"evenness_all","Plant evenness"
"2022","CT",0,0,0.79801458083913,"evenness_all","Plant evenness"
"2022","10",10,10,1,"evenness_all","Plant evenness"
"2022","4",4,4,0.911742583046194,"evenness_all","Plant evenness"
"2022","N",1,1,0.857067936521758,"evenness_all","Plant evenness"
"2022","6",6,6,0.852218902487608,"evenness_all","Plant evenness"
"2022","A",1,1,0.818781525257676,"evenness_all","Plant evenness"
"2022","10",10,10,0.831885633515095,"evenness_all","Plant evenness"
"2022","10",10,10,0.982567593073364,"evenness_all","Plant evenness"
"2022","S",1,1,0.846308991211438,"evenness_all","Plant evenness"
"2022","SF",1,1,0.831338965353922,"evenness_all","Plant evenness"
"2022","D",1,1,0.843241803376109,"evenness_all","Plant evenness"
"2022","A",1,1,0.839492923372015,"evenness_all","Plant evenness"
"2022","2",2,2,0.83241577663376,"evenness_all","Plant evenness"
"2022","HM",1,1,0.811265901886516,"evenness_all","Plant evenness"
"2022","4",4,4,0.805587713421467,"evenness_all","Plant evenness"
"2022","8",8,8,0.886596655529051,"evenness_all","Plant evenness"
"2022","8",8,8,0.973976031629121,"evenness_all","Plant evenness"
"2022","HM",1,1,0.781606177546806,"evenness_all","Plant evenness"
"2022","CT",0,0,0.811184968517688,"evenness_all","Plant evenness"
"2022","S",1,1,0.817325690914394,"evenness_all","Plant evenness"
"2022","MP",1,1,0.870899231993702,"evenness_all","Plant evenness"
"2022","6",6,6,0.824659194395597,"evenness_all","Plant evenness"
"2022","HM",1,1,0.836385242915051,"evenness_all","Plant evenness"
"2022","D",1,1,0.931106610203966,"evenness_all","Plant evenness"
"2022","6",6,6,0.78175189855966,"evenness_all","Plant evenness"
"2022","CT",0,0,0.723234153420113,"evenness_all","Plant evenness"
"2022","8",8,8,0.842698229245715,"evenness_all","Plant evenness"
"2022","A",1,1,0.762635062712344,"evenness_all","Plant evenness"
"2022","2",2,2,0.873165742917219,"evenness_all","Plant evenness"
"2022","4",4,4,0.835298515865077,"evenness_all","Plant evenness"
"2022","10",10,10,0.947614970332993,"evenness_all","Plant evenness"
"2022","A",1,1,0.844356623744425,"evenness_all","Plant evenness"
"2022","N",1,1,0.875860127699624,"evenness_all","Plant evenness"
"2022","CT",0,0,0.775575869440843,"evenness_all","Plant evenness"
"2022","N",1,1,0.78671603287409,"evenness_all","Plant evenness"
"2022","SF",1,1,0.78947517433589,"evenness_all","Plant evenness"
"2022","HM",1,1,0.818781525257676,"evenness_all","Plant evenness"
"2022","AF",1,1,0.75460714119137,"evenness_all","Plant evenness"
"2022","6",6,6,0.804802474733733,"evenness_all","Plant evenness"
"2022","I",1,1,0.717306751463914,"evenness_all","Plant evenness"
"2022","8",8,8,0.931106610203966,"evenness_all","Plant evenness"
"2022","CT",0,0,0.883571940256148,"evenness_all","Plant evenness"
"2022","8",8,8,0.949451287754853,"evenness_all","Plant evenness"
"2022","10",10,10,0.900527693450577,"evenness_all","Plant evenness"
"2022","A",1,1,0.763010037013207,"evenness_all","Plant evenness"
"2022","I",1,1,0.750328261594049,"evenness_all","Plant evenness"
"2022","N",1,1,0.827180209881634,"evenness_all","Plant evenness"
"2022","4",4,4,0.80262059296715,"evenness_all","Plant evenness"
"2022","CT",0,0,0.762372496740369,"evenness_all","Plant evenness"
"2022","4",4,4,0.830570449677999,"evenness_all","Plant evenness"
"2022","S",1,1,0.813432886818611,"evenness_all","Plant evenness"
"2022","8",8,8,0.947614970332993,"evenness_all","Plant evenness"
"2022","D",1,1,0.772730875072698,"evenness_all","Plant evenness"
"2022","MP",1,1,0.843079992690434,"evenness_all","Plant evenness"
"2022","A",1,1,0.841135658982158,"evenness_all","Plant evenness"
"2023","N",1,1,0.81652039681443,"evenness_all","Plant evenness"
"2023","I",1,1,0.702531024085617,"evenness_all","Plant evenness"
"2023","AF",1,1,0.770848345947465,"evenness_all","Plant evenness"
"2023","AF",1,1,0.705786836892732,"evenness_all","Plant evenness"
"2023","10",10,10,0.711897470347699,"evenness_all","Plant evenness"
"2023","N",1,1,0.754061649995151,"evenness_all","Plant evenness"
"2023","W",1,1,0.730579144474156,"evenness_all","Plant evenness"
"2023","D",1,1,0.788112530329053,"evenness_all","Plant evenness"
"2023","W",1,1,0.733917859076158,"evenness_all","Plant evenness"
"2023","10",10,10,0.61599089070057,"evenness_all","Plant evenness"
"2023","2",2,2,0.818231317215568,"evenness_all","Plant evenness"
"2023","MP",1,1,0.703546964061727,"evenness_all","Plant evenness"
"2023","2",2,2,0.808645101674929,"evenness_all","Plant evenness"
"2023","8",8,8,0.706544218212879,"evenness_all","Plant evenness"
"2023","4",4,4,0.901664972916422,"evenness_all","Plant evenness"
"2023","4",4,4,0.906317760681674,"evenness_all","Plant evenness"
"2023","MP",1,1,0.769751671099757,"evenness_all","Plant evenness"
"2023","2",2,2,0.860139550752869,"evenness_all","Plant evenness"
"2023","W",1,1,0.73393138216361,"evenness_all","Plant evenness"
"2023","6",6,6,0.821175904535017,"evenness_all","Plant evenness"
"2023","I",1,1,0.7007244525768,"evenness_all","Plant evenness"
"2023","S",1,1,0.76376998276823,"evenness_all","Plant evenness"
"2023","CT",0,0,0.811611727890822,"evenness_all","Plant evenness"
"2023","8",8,8,0.548768919920977,"evenness_all","Plant evenness"
"2023","N",1,1,0.581571550538964,"evenness_all","Plant evenness"
"2023","CT",0,0,0.745006178494687,"evenness_all","Plant evenness"
"2023","CT",0,0,0.809190015189436,"evenness_all","Plant evenness"
"2023","I",1,1,0.589390571887884,"evenness_all","Plant evenness"
"2023","W",1,1,0.763239151708345,"evenness_all","Plant evenness"
"2023","HM",1,1,0.800107398223708,"evenness_all","Plant evenness"
"2023","S",1,1,0.753606772723886,"evenness_all","Plant evenness"
"2023","6",6,6,0.792018571259008,"evenness_all","Plant evenness"
"2023","6",6,6,0.71418953670924,"evenness_all","Plant evenness"
"2023","10",10,10,0.804488891087011,"evenness_all","Plant evenness"
"2023","8",8,8,0.675055887731842,"evenness_all","Plant evenness"
"2023","HM",1,1,0.82479574867457,"evenness_all","Plant evenness"
"2023","4",4,4,0.894001938253405,"evenness_all","Plant evenness"
"2023","6",6,6,0.761283747267364,"evenness_all","Plant evenness"
"2023","I",1,1,0.759465249246436,"evenness_all","Plant evenness"
"2023","CT",0,0,0.80222210558023,"evenness_all","Plant evenness"
"2023","CT",0,0,0.785667922529944,"evenness_all","Plant evenness"
"2023","MP",1,1,0.678375157784673,"evenness_all","Plant evenness"
"2023","S",1,1,0.760025264968799,"evenness_all","Plant evenness"
"2023","MP",1,1,0.747024179247539,"evenness_all","Plant evenness"
"2023","W",1,1,0.465914885855714,"evenness_all","Plant evenness"
"2023","CT",0,0,0.766223064718497,"evenness_all","Plant evenness"
"2023","4",4,4,0.68200273142711,"evenness_all","Plant evenness"
"2023","CT",0,0,0.655906700158166,"evenness_all","Plant evenness"
"2023","10",10,10,0.683691080066865,"evenness_all","Plant evenness"
"2023","2",2,2,0.618828734196668,"evenness_all","Plant evenness"
"2023","8",8,8,0.747090047057517,"evenness_all","Plant evenness"
"2023","D",1,1,0.806072922356839,"evenness_all","Plant evenness"
"2023","SF",1,1,0.799677288872229,"evenness_all","Plant evenness"
"2023","2",2,2,0.762390303313721,"evenness_all","Plant evenness"
"2023","AF",1,1,0.684524395209697,"evenness_all","Plant evenness"
"2023","SF",1,1,0.907952063258242,"evenness_all","Plant evenness"
"2023","2",2,2,0.830356086044652,"evenness_all","Plant evenness"
"2023","6",6,6,0.820111964470926,"evenness_all","Plant evenness"
"2023","2",2,2,0.772650275885663,"evenness_all","Plant evenness"
"2023","SF",1,1,0.862374849253349,"evenness_all","Plant evenness"
"2023","4",4,4,0.86007983001483,"evenness_all","Plant evenness"
"2023","D",1,1,0.846421311685791,"evenness_all","Plant evenness"
"2023","AF",1,1,0.832208047170331,"evenness_all","Plant evenness"
"2023","10",10,10,0.797949785459483,"evenness_all","Plant evenness"
"2023","8",8,8,0.761088461944681,"evenness_all","Plant evenness"
"2023","SF",1,1,0.786152864448116,"evenness_all","Plant evenness"
"2023","10",10,10,0.602796254092542,"evenness_all","Plant evenness"
"2023","N",1,1,0.81590483223661,"evenness_all","Plant evenness"
"2023","HM",1,1,0.825186565985213,"evenness_all","Plant evenness"
"2023","AF",1,1,0.761560816581752,"evenness_all","Plant evenness"
"2023","I",1,1,0.754685029972455,"evenness_all","Plant evenness"
"2023","SF",1,1,0.767854126776969,"evenness_all","Plant evenness"
"2023","W",1,1,0.70737663512758,"evenness_all","Plant evenness"
"2023","W",1,1,0.703912477807489,"evenness_all","Plant evenness"
"2023","S",1,1,0.835835617267474,"evenness_all","Plant evenness"
"2023","4",4,4,0.787352427996317,"evenness_all","Plant evenness"
"2023","D",1,1,0.779232540716316,"evenness_all","Plant evenness"
"2023","2",2,2,0.765803742979389,"evenness_all","Plant evenness"
"2023","AF",1,1,0.797338735705839,"evenness_all","Plant evenness"
"2023","W",1,1,0.67101266498466,"evenness_all","Plant evenness"
"2023","2",2,2,0.861124189878582,"evenness_all","Plant evenness"
"2023","10",10,10,0.741457811618158,"evenness_all","Plant evenness"
"2023","A",1,1,0.770560917226163,"evenness_all","Plant evenness"
"2023","2",2,2,0.848292028767889,"evenness_all","Plant evenness"
"2023","8",8,8,0.848353481214226,"evenness_all","Plant evenness"
"2023","D",1,1,0.725766750083948,"evenness_all","Plant evenness"
"2023","S",1,1,0.863508327092352,"evenness_all","Plant evenness"
"2023","HM",1,1,0.857106925863359,"evenness_all","Plant evenness"
"2023","CT",0,0,0.898910905859887,"evenness_all","Plant evenness"
"2023","6",6,6,0.878347104761853,"evenness_all","Plant evenness"
"2023","I",1,1,0.687577786744805,"evenness_all","Plant evenness"
"2023","A",1,1,0.833760783415453,"evenness_all","Plant evenness"
"2023","MP",1,1,0.780004549099606,"evenness_all","Plant evenness"
"2023","AF",1,1,0.788997958632109,"evenness_all","Plant evenness"
"2023","4",4,4,0.717335694993616,"evenness_all","Plant evenness"
"2023","SF",1,1,0.798807630256325,"evenness_all","Plant evenness"
"2023","6",6,6,0.753902855422518,"evenness_all","Plant evenness"
"2023","MP",1,1,0.743233752579802,"evenness_all","Plant evenness"
"2023","6",6,6,0.722373501656041,"evenness_all","Plant evenness"
"2023","CT",0,0,0.813136244397366,"evenness_all","Plant evenness"
"2023","10",10,10,0.630551865549341,"evenness_all","Plant evenness"
"2023","4",4,4,0.697730922119161,"evenness_all","Plant evenness"
"2023","N",1,1,0.792732169171805,"evenness_all","Plant evenness"
"2023","6",6,6,0.75283354432739,"evenness_all","Plant evenness"
"2023","A",1,1,0.736384053420097,"evenness_all","Plant evenness"
"2023","10",10,10,0.775549085503632,"evenness_all","Plant evenness"
"2023","10",10,10,0.778959091397959,"evenness_all","Plant evenness"
"2023","S",1,1,0.891443418352327,"evenness_all","Plant evenness"
"2023","SF",1,1,0.795169211025736,"evenness_all","Plant evenness"
"2023","D",1,1,0.787278326572254,"evenness_all","Plant evenness"
"2023","A",1,1,0.727368765610072,"evenness_all","Plant evenness"
"2023","2",2,2,0.792415294560331,"evenness_all","Plant evenness"
"2023","HM",1,1,0.821317210147641,"evenness_all","Plant evenness"
"2023","4",4,4,0.855503333140372,"evenness_all","Plant evenness"
"2023","8",8,8,0.768962355534937,"evenness_all","Plant evenness"
"2023","8",8,8,0.828871363252445,"evenness_all","Plant evenness"
"2023","HM",1,1,0.776427672314989,"evenness_all","Plant evenness"
"2023","CT",0,0,0.73620339104052,"evenness_all","Plant evenness"
"2023","S",1,1,0.768660600273015,"evenness_all","Plant evenness"
"2023","MP",1,1,0.804033917571527,"evenness_all","Plant evenness"
"2023","6",6,6,0.562092708153044,"evenness_all","Plant evenness"
"2023","HM",1,1,0.771526264004277,"evenness_all","Plant evenness"
"2023","D",1,1,0.786920168971089,"evenness_all","Plant evenness"
"2023","6",6,6,0.440278785251377,"evenness_all","Plant evenness"
"2023","CT",0,0,0.870942537593641,"evenness_all","Plant evenness"
"2023","8",8,8,0.891960791183433,"evenness_all","Plant evenness"
"2023","A",1,1,0.780004549099606,"evenness_all","Plant evenness"
"2023","2",2,2,0.924332503070279,"evenness_all","Plant evenness"
"2023","4",4,4,0.683082436811772,"evenness_all","Plant evenness"
"2023","10",10,10,0.71987117600628,"evenness_all","Plant evenness"
"2023","A",1,1,0.755236714908487,"evenness_all","Plant evenness"
"2023","N",1,1,0.711569970831547,"evenness_all","Plant evenness"
"2023","CT",0,0,0.806910621189549,"evenness_all","Plant evenness"
"2023","N",1,1,0.857661140252986,"evenness_all","Plant evenness"
"2023","SF",1,1,0.889804255018015,"evenness_all","Plant evenness"
"2023","HM",1,1,0.842025745792875,"evenness_all","Plant evenness"
"2023","AF",1,1,0.850695996493791,"evenness_all","Plant evenness"
"2023","6",6,6,0.838301346982923,"evenness_all","Plant evenness"
"2023","I",1,1,0.679248135184451,"evenness_all","Plant evenness"
"2023","8",8,8,0.845466902979843,"evenness_all","Plant evenness"
"2023","CT",0,0,0.804033917571527,"evenness_all","Plant evenness"
"2023","8",8,8,0.704125521228646,"evenness_all","Plant evenness"
"2023","10",10,10,0.791979992438483,"evenness_all","Plant evenness"
"2023","A",1,1,0.820264481194696,"evenness_all","Plant evenness"
"2023","I",1,1,0.690425322728999,"evenness_all","Plant evenness"
"2023","N",1,1,0.798254635443507,"evenness_all","Plant evenness"
"2023","4",4,4,0.862145166452902,"evenness_all","Plant evenness"
"2023","CT",0,0,0.814513857446371,"evenness_all","Plant evenness"
"2023","4",4,4,0.808645101674929,"evenness_all","Plant evenness"
"2023","S",1,1,0.80222210558023,"evenness_all","Plant evenness"
"2023","8",8,8,0.718444860123476,"evenness_all","Plant evenness"
"2023","D",1,1,0.831867641243004,"evenness_all","Plant evenness"
"2023","MP",1,1,0.788997958632109,"evenness_all","Plant evenness"
"2023","A",1,1,0.862145166452902,"evenness_all","Plant evenness"
"2024","N",1,1,0.542552895698715,"evenness_all","Plant evenness"
"2024","I",1,1,0.507319436012881,"evenness_all","Plant evenness"
"2024","AF",1,1,0.661796783608973,"evenness_all","Plant evenness"
"2024","AF",1,1,0.680579644687586,"evenness_all","Plant evenness"
"2024","10",10,10,0.525022421648354,"evenness_all","Plant evenness"
"2024","N",1,1,0.67859023220839,"evenness_all","Plant evenness"
"2024","W",1,1,0.770898558155385,"evenness_all","Plant evenness"
"2024","D",1,1,0.729502501564142,"evenness_all","Plant evenness"
"2024","W",1,1,0.669504812658313,"evenness_all","Plant evenness"
"2024","10",10,10,0.650022421648354,"evenness_all","Plant evenness"
"2024","2",2,2,0.716175938956196,"evenness_all","Plant evenness"
"2024","MP",1,1,0.42198000129844,"evenness_all","Plant evenness"
"2024","2",2,2,0.382499010247051,"evenness_all","Plant evenness"
"2024","8",8,8,0.572193249389414,"evenness_all","Plant evenness"
"2024","4",4,4,0.77685959411437,"evenness_all","Plant evenness"
"2024","4",4,4,0.810988079185564,"evenness_all","Plant evenness"
"2024","MP",1,1,0.737334871548869,"evenness_all","Plant evenness"
"2024","2",2,2,0.748022184709305,"evenness_all","Plant evenness"
"2024","W",1,1,0.657258464422827,"evenness_all","Plant evenness"
"2024","6",6,6,0.590291008073645,"evenness_all","Plant evenness"
"2024","I",1,1,0.586940971652114,"evenness_all","Plant evenness"
"2024","S",1,1,0.587830057760361,"evenness_all","Plant evenness"
"2024","CT",0,0,0.599365106098171,"evenness_all","Plant evenness"
"2024","8",8,8,0.603630630551289,"evenness_all","Plant evenness"
"2024","N",1,1,0.575565305485522,"evenness_all","Plant evenness"
"2024","CT",0,0,0.647123874125182,"evenness_all","Plant evenness"
"2024","CT",0,0,0.857693414372089,"evenness_all","Plant evenness"
"2024","I",1,1,0.609728336907906,"evenness_all","Plant evenness"
"2024","W",1,1,0.785711439015414,"evenness_all","Plant evenness"
"2024","HM",1,1,0.845817901277686,"evenness_all","Plant evenness"
"2024","S",1,1,0.606422244265704,"evenness_all","Plant evenness"
"2024","6",6,6,0.702657610949823,"evenness_all","Plant evenness"
"2024","6",6,6,0.537263280653923,"evenness_all","Plant evenness"
"2024","10",10,10,0.678611900549511,"evenness_all","Plant evenness"
"2024","8",8,8,0.7038404217175,"evenness_all","Plant evenness"
"2024","HM",1,1,0.66797849560005,"evenness_all","Plant evenness"
"2024","4",4,4,0.754667961092275,"evenness_all","Plant evenness"
"2024","6",6,6,0.597183754301316,"evenness_all","Plant evenness"
"2024","I",1,1,0.686402405461155,"evenness_all","Plant evenness"
"2024","CT",0,0,0.709314923126694,"evenness_all","Plant evenness"
"2024","CT",0,0,0.835417042600031,"evenness_all","Plant evenness"
"2024","MP",1,1,0.835417042600031,"evenness_all","Plant evenness"
"2024","S",1,1,0.764191325875721,"evenness_all","Plant evenness"
"2024","MP",1,1,0.891454833635685,"evenness_all","Plant evenness"
"2024","W",1,1,0.731208802620227,"evenness_all","Plant evenness"
