"","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume","shannon_all","evenness_all","simpson_all","shannon_grass","evenness_grass","simpson_grass","shannon_herb","evenness_herb","simpson_herb","shannon_legume","evenness_legume","simpson_legume","biomass_oct","biomass_jun","biomass"
"239",85,0,0,0,0,0,0,0,0,0,5,20,0,0,0,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,20,31,6,57,0.350877192982456,0.543859649122807,0.105263157894737,1,1,1,1,1,1,0,0,1,1,1,8,"8",10,0.822406894429055,0.75,0.530697190426639,0.277777777777778,2.00366578702274,0.870180994882311,0.822406894429055,1.38629436111989,1,0.75,0.982083185278023,0.70842327057052,0.530697190426639,0.450561208866305,0.650022421648354,0.277777777777778,22.5,1284,1306.5
"240",86,0,0,0,0,0,0,0,0,0,1,10,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,16,18,6,40,0.4,0.45,0.15,1,0,0,1,0,0,0,0,0,0,0,1,"D",10,0.825,0.5078125,0.604938271604938,0.277777777777778,1.93404769045413,0.839946239701955,0.825,0.830523691482846,0.755975242630612,0.5078125,1.16409173055667,0.723290859226812,0.604938271604938,0.450561208866305,0.650022421648354,0.277777777777778,94.4,1451,1545.4
"241",87,0,0,0,0,0,0,0,0,0,5,30,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,30,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,10,5,0,60,51,15,126,0.476190476190476,0.404761904761905,0.119047619047619,1,0,0,0,0,0,1,0,0,0,0,1,"S",13,0.856638951877047,0.680555555555556,0.61514801999231,0.444444444444444,2.22136347342176,0.866045743538651,0.856638951877047,1.35797785498732,0.843759081661951,0.680555555555556,1.29996916804694,0.725526606875981,0.61514801999231,0.636514168294813,0.91829583405449,0.444444444444444,376.4,1607.5,1983.9
"242",88,0,0,0,0,0,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,5,0,40,70,25,135,0.296296296296296,0.518518518518518,0.185185185185185,1,0,0,0,1,0,0,0,0,0,0,1,"HM",10,0.801097393689986,0.65625,0.459183673469388,0.32,1.9295852163325,0.838008211815297,0.801097393689986,1.2130075659799,0.875,0.65625,0.895332665968091,0.64584599856903,0.459183673469388,0.500402423538188,0.721928094887362,0.32,57,1974.5,2031.5
"243",89,0,0,0,0,0,0,0,1,0,5,30,0,0,0,5,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,30,20,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,60,10,0,65,56,70,191,0.340314136125654,0.293193717277487,0.366492146596859,1,0,0,0,0,0,0,0,0,0,0,0,"CT",13,0.831391683342014,0.674556213017751,0.656887755102041,0.244897959183674,2.09006399696266,0.814855853150698,0.831391683342014,1.31143133747324,0.814838104248358,0.674556213017751,1.36100631455092,0.75959208695422,0.656887755102041,0.410116318288409,0.591672778582327,0.244897959183674,119.8,1333.9,1453.7
"244",90,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,12,1,29,0.551724137931034,0.413793103448276,0.0344827586206897,1,1,1,1,1,0,0,0,0,1,1,6,"6",9,0.846611177170036,0.703125,0.638888888888889,0,1.97984935375018,0.901068272297604,0.846611177170036,1.26374067933281,0.911596205521549,0.703125,1.14370838942625,0.825011210824177,0.638888888888889,0,NA,0,11,884,895
"245",91,0,0,0,0,0,1,0,0,0,5,30,0,0,0,30,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,20,5,0,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,20,5,0,65,56,25,146,0.445205479452055,0.383561643835616,0.171232876712329,1,0,0,0,0,0,0,0,1,0,0,1,"I",13,0.865077875774066,0.674556213017751,0.656887755102041,0.32,2.22157024015338,0.866126355941785,0.865077875774066,1.31143133747324,0.814838104248358,0.674556213017751,1.36100631455092,0.75959208695422,0.656887755102041,0.500402423538188,0.721928094887362,0.32,98.9,1389.7,1488.6
"246",92,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,35,40,45,120,0.291666666666667,0.333333333333333,0.375,1,0,0,0,0,0,0,1,0,0,0,1,"A",10,0.802083333333333,0.775510204081633,0.40625,0.197530864197531,1.92144225238766,0.834471767507717,0.802083333333333,1.5498260458782,0.962961064794514,0.775510204081633,0.735621939758795,0.669591945535779,0.40625,0.348832095843032,0.503258334775646,0.197530864197531,63.3,1266.4,1329.7
"247",93,0,0,0,0,0,0,0,0,0,5,30,0,0,0,10,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,10,5,0,0,0,0,5,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,50,5,0,35,70,55,160,0.21875,0.4375,0.34375,1,0,0,0,0,1,0,0,0,0,0,1,"MP",12,0.833984375,0.775510204081633,0.704081632653061,0.165289256198347,2.10697126926385,0.847907614333765,0.833984375,1.5498260458782,0.962961064794514,0.775510204081633,1.37605528526042,0.854991220617689,0.704081632653061,0.304636097349238,0.439496986921513,0.165289256198347,79,1419.6,1498.6
"248",94,0,0,0,0,0,0,0,0,0,0,60,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,40,0,0,35,75,40,150,0.233333333333333,0.5,0.266666666666667,1,0,0,0,0,0,0,0,0,1,0,1,"AF",10,0.753333333333333,0.775510204081633,0.346666666666666,0,1.76029735322434,0.76448742701423,0.753333333333333,1.5498260458782,0.962961064794514,0.775510204081633,0.72012488127181,0.519460297515797,0.346666666666666,0,NA,0,99.5,1565.6,1665.1
"249",95,0,0,0,0,0,0,0,0,0,0,30,0,0,0,20,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,40,45,5,90,0.444444444444444,0.5,0.0555555555555556,1,1,1,0,1,0,0,0,0,1,0,4,"4",9,0.808641975308642,0.65625,0.518518518518519,0,1.90803683450907,0.868384986309525,0.808641975308642,1.2130075659799,0.875,0.65625,1.00271826451752,0.723308333814104,0.518518518518519,0,NA,0,104.2,1390.7,1494.9
"250",96,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,10,0,0,0,0,5,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,30,5,0,40,60,35,135,0.296296296296296,0.444444444444444,0.259259259259259,1,0,0,0,0,0,0,0,0,0,1,1,"SF",11,0.8559670781893,0.78125,0.625,0.244897959183674,2.14008967494596,0.892486715005053,0.8559670781893,1.55958115625988,0.969022255665134,0.78125,1.12692879480068,0.812907291846956,0.625,0.410116318288409,0.591672778582327,0.244897959183674,259.1,1110.7,1369.8
"251",97,0,0,0,0,0,0,0,0,0,1,30,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,25,46,5,76,0.328947368421053,0.605263157894737,0.0657894736842105,1,0,1,1,0,0,0,1,1,1,1,6,"6",10,0.796398891966759,0.72,0.53875236294896,0,1.94399519140477,0.844266384473547,0.796398891966759,1.33217904021012,0.960964047443681,0.72,1.08565248048092,0.674553812914091,0.53875236294896,0,NA,0,NA,1974.1,NA
"252",98,0,0,0,0,0,0,0,0,0,1,40,0,0,0,10,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,10,10,0,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,30,5,0,40,66,35,141,0.283687943262411,0.468085106382979,0.24822695035461,1,0,0,0,0,1,0,0,0,0,0,1,"MP",12,0.844021930486394,0.78125,0.580808080808081,0.244897959183674,2.13380164560649,0.85870495207075,0.844021930486394,1.55958115625988,0.969022255665134,0.78125,1.13429005132023,0.704774034808674,0.580808080808081,0.410116318288409,0.591672778582327,0.244897959183674,139,1802,1941
"253",99,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,10,1,31,0.645161290322581,0.32258064516129,0.032258064516129,1,1,0,1,1,1,0,0,1,1,0,6,"6",5,0.738813735691987,0.625,0,0,1.42927491467154,0.888058435575134,0.738813735691987,1.03972077083992,0.946394630357186,0.625,0,NA,0,0,NA,0,86.1,1678.1,1764.2
"254",100,0,0,0,0,0,5,0,0,0,10,30,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,1,10,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,5,5,0,0,70,20,0,35,71,90,196,0.178571428571429,0.362244897959184,0.459183673469388,1,0,0,0,0,0,0,0,0,0,0,0,"CT",16,0.824916701374427,0.775510204081633,0.771672287244594,0.345679012345679,2.21256622701748,0.79801458083913,0.824916701374427,1.5498260458782,0.962961064794514,0.775510204081633,1.82120227488881,0.828864875112912,0.771672287244594,0.529706199057654,0.76420450650862,0.345679012345679,96.1,1112.2,1208.3
"255",101,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,25,0.6,0.4,0,1,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.8,0.666666666666667,0.5,NA,1.6094379124341,1,0.8,1.09861228866811,1,0.666666666666667,0.693147180559945,1,0.5,NA,NA,NA,4.2,794.3,798.5
"256",102,0,0,0,0,0,5,0,0,0,10,20,0,0,0,5,0,0,0,5,0,0,0,5,0,0,1,1,0,0,0,0,5,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,1,0,0,0,10,5,0,30,48,15,93,0.32258064516129,0.516129032258065,0.161290322580645,1,1,0,0,0,0,1,1,0,0,1,4,"4",16,0.90137588160481,0.833333333333333,0.749131944444444,0.444444444444444,2.52788720333965,0.911742583046194,0.90137588160481,1.79175946922805,1,0.833333333333333,1.64032465491765,0.78882941503253,0.749131944444444,0.636514168294813,0.91829583405449,0.444444444444444,87.2,NA,NA
"257",103,0,0,0,0,0,0,0,0,0,0,30,0,0,0,40,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,20,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,80,40,15,135,0.592592592592593,0.296296296296296,0.111111111111111,1,0,1,0,0,0,0,0,0,0,0,1,"N",10,0.823045267489712,0.6640625,0.40625,0.444444444444444,1.97347185431817,0.857067936521758,0.823045267489712,1.2996509635499,0.807518546387612,0.6640625,0.735621939758795,0.669591945535779,0.40625,0.636514168294813,0.91829583405449,0.444444444444444,143.2,1299.9,1443.1
"258",104,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,30,30,10,70,0.428571428571429,0.428571428571429,0.142857142857143,1,0,1,1,1,1,0,1,0,1,0,6,"6",8,0.76530612244898,0.777777777777778,0,0.5,1.77213938843753,0.852218902487608,0.76530612244898,1.56071040904141,0.969723899868247,0.777777777777778,0,NA,0,0.693147180559945,1,0.5,34.5,1421.58,1456.08
"259",105,0,0,0,0,0,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,30,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,50,65,15,130,0.384615384615385,0.5,0.115384615384615,1,0,0,0,0,0,0,1,0,0,0,1,"A",9,0.775147928994083,0.58,0.378698224852071,0.444444444444444,1.799046890765,0.818781525257676,0.775147928994083,1.08889997534522,0.785475297227334,0.58,0.687092027379972,0.625418115623811,0.378698224852071,0.636514168294813,0.91829583405449,0.444444444444444,140.7,1797.4,1938.1
"260",106,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,61,0.491803278688525,0.508196721311475,0,1,1,1,1,1,1,1,1,1,1,1,10,"10",7,0.757860790110185,0.5,0.530697190426639,NA,1.61877469711033,0.831885633515095,0.757860790110185,0.867563228481461,0.789690082142847,0.5,0.982083185278023,0.70842327057052,0.530697190426639,NA,NA,NA,28.9,1149.7,1178.6
"261",107,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,45,0.444444444444444,0.555555555555556,0,1,1,1,1,1,1,1,1,1,1,1,10,"10",8,0.864197530864198,0.75,0.72,NA,2.04319187054512,0.982567593073364,0.864197530864198,1.38629436111989,1,0.75,1.33217904021012,0.960964047443681,0.72,NA,NA,NA,22.2,1231.4,1253.6
"262",108,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,20,0,0,0,0,5,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,20,0,0,50,56,20,126,0.396825396825397,0.444444444444444,0.158730158730159,1,0,0,0,0,0,1,0,0,0,0,1,"S",11,0.828294280675233,0.74,0.465561224489796,0,2.02936032935266,0.846308991211438,0.828294280675233,1.47080847632211,0.913864688385322,0.74,0.959338354108918,0.59607043347079,0.465561224489796,0,NA,0,95.5,1382.3,1477.8
"263",109,0,0,0,0,0,0,0,0,0,10,50,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,20,0,0,0,0,5,0,5,0,0,10,0,0,0,0,1,0,0,0,0,0,5,0,0,60,76,5,141,0.425531914893617,0.539007092198582,0.0354609929078014,1,0,0,0,0,0,0,0,0,0,1,1,"SF",11,0.813842362054223,0.736111111111111,0.528047091412742,0,1.99346377511526,0.831338965353922,0.813842362054223,1.44518587894808,0.897944473522682,0.736111111111111,1.04520647589872,0.649423297303811,0.528047091412742,0,NA,0,162.8,1655.7,1818.5
"264",110,0,0,0,0,0,0,0,0,0,1,30,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,30,41,5,76,0.394736842105263,0.539473684210526,0.0657894736842105,1,0,0,1,0,0,0,0,0,0,0,1,"D",9,0.787742382271468,0.722222222222222,0.434265318262939,0,1.8527916150153,0.843241803376109,0.787742382271468,1.32966134885476,0.959147917027245,0.722222222222222,0.832345223430999,0.600410163075759,0.434265318262939,0,NA,0,79.1,1784.8,1863.9
"265",111,0,0,0,0,0,1,0,0,0,10,40,0,0,0,10,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,10,5,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,40,20,0,35,67,60,162,0.216049382716049,0.41358024691358,0.37037037037037,1,0,0,0,0,0,0,1,0,0,0,1,"A",12,0.841792409693644,0.73469387755102,0.593005123635554,0.444444444444444,2.08606154773709,0.839492923372015,0.841792409693644,1.35178399428965,0.975106032457373,0.73469387755102,1.19493038675501,0.666903346836964,0.593005123635554,0.636514168294813,0.91829583405449,0.444444444444444,158.1,1172.7,1330.8
"266",112,0,0,0,0,0,0,0,0,0,1,50,0,0,0,5,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,20,20,0,0,0,0,5,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,10,5,0,60,81,15,156,0.384615384615385,0.519230769230769,0.0961538461538462,1,0,0,0,0,0,1,0,1,0,0,2,"2",13,0.836620644312952,0.75,0.5502210028959,0.444444444444444,2.13510431141761,0.83241577663376,0.836620644312952,1.56071040904141,0.871049064255153,0.75,1.0412371192795,0.646956997368566,0.5502210028959,0.636514168294813,0.91829583405449,0.444444444444444,134.1,1617.9,1752
"267",113,0,0,0,0,0,0,0,0,0,5,30,0,0,0,10,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,20,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,40,10,0,40,42,50,132,0.303030303030303,0.318181818181818,0.378787878787879,1,0,0,0,1,0,0,0,0,0,0,1,"HM",11,0.816230486685032,0.65625,0.46031746031746,0.32,1.94533067111618,0.811265901886516,0.816230486685032,1.2130075659799,0.875,0.65625,0.925043414135615,0.574761789186752,0.46031746031746,0.500402423538188,0.721928094887362,0.32,70.5,1330.5,1401
"268",114,0,0,0,0,0,0,0,0,0,5,40,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,0,40,55,6,101,0.396039603960396,0.544554455445545,0.0594059405940594,1,0,1,1,0,1,1,0,0,0,0,4,"4",10,0.779335359278502,0.65625,0.446280991735537,0.277777777777778,1.85493426002343,0.805587713421467,0.779335359278502,1.2130075659799,0.875,0.65625,0.885574151576672,0.638806718409558,0.446280991735537,0.450561208866305,0.650022421648354,0.277777777777778,88.2,1073.3,1161.5
"269",115,0,0,0,0,0,0,0,0,0,1,10,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,20,19,0,39,0.512820512820513,0.487179487179487,0,1,1,1,1,1,0,1,0,1,1,1,8,"8",10,0.849441157133465,0.75,0.642659279778393,NA,2.04146424251957,0.886596655529051,0.849441157133465,1.38629436111989,1,0.75,1.30901579537113,0.730575625720059,0.642659279778393,NA,NA,NA,45.52,1251.3,1296.82
"270",116,0,0,0,0,0,0,0,0,0,5,10,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,30,5,50,0.3,0.6,0.1,1,1,1,1,1,1,0,0,1,1,1,8,"8",8,0.86,0.666666666666667,0.722222222222222,0,2.02532622077007,0.973976031629121,0.86,1.09861228866811,1,0.666666666666667,1.32966134885476,0.959147917027245,0.722222222222222,0,NA,0,18.7,NA,NA
"271",117,0,0,0,0,0,0,0,0,0,5,60,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,0,0,5,0,10,0,0,5,0,0,0,0,5,0,0,0,0,0,40,5,0,30,90,45,165,0.181818181818182,0.545454545454545,0.272727272727273,1,0,0,0,1,0,0,0,0,0,0,1,"HM",13,0.793388429752066,0.777777777777778,0.530864197530864,0.197530864197531,2.00478026288665,0.781606177546806,0.793388429752066,1.56071040904141,0.969723899868247,0.777777777777778,1.15675097130862,0.645595009360815,0.530864197530864,0.348832095843032,0.503258334775646,0.197530864197531,75.2,1268.1,1343.3
"272",118,0,0,0,0,0,0,0,0,0,5,60,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,20,5,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,20,5,0,40,85,25,150,0.266666666666667,0.566666666666667,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,"CT",11,0.788888888888889,0.65625,0.477508650519031,0.32,1.94513660137366,0.811184968517688,0.788888888888889,1.2130075659799,0.875,0.65625,0.997614864139987,0.619852966326115,0.477508650519031,0.500402423538188,0.721928094887362,0.32,96,1499.4,1595.4
"273",119,0,0,0,0,0,0,0,0,0,1,40,0,1,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,20,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,10,0,45,52,40,137,0.328467153284672,0.37956204379562,0.291970802919708,1,0,0,0,0,0,1,0,0,0,0,1,"S",12,0.828067558207683,0.71604938271605,0.38905325443787,0.375,2.03097804439575,0.817325690914394,0.828067558207683,1.42706104338072,0.886682880001534,0.71604938271605,0.804136847641072,0.499638315606038,0.38905325443787,0.562335144618808,0.811278124459133,0.375,112.3,1266.1,1378.4
"274",120,0,0,0,0,0,0,0,0,0,5,30,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,5,0,0,0,0,5,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,20,5,0,65,55,25,145,0.448275862068966,0.379310344827586,0.172413793103448,1,0,0,0,0,1,0,0,0,0,0,1,"MP",11,0.841854934601665,0.579881656804734,0.628099173553719,0.32,2.08832515148143,0.870899231993702,0.841854934601665,1.17865499634165,0.732339525020296,0.579881656804734,1.16851840574309,0.842907854576515,0.628099173553719,0.500402423538188,0.721928094887362,0.32,195.5,1569.2,1764.7
"275",121,0,0,0,0,0,0,0,0,0,5,40,0,0,0,20,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,50,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,10,0,0,10,5,0,85,70,15,170,0.5,0.411764705882353,0.0882352941176471,1,1,1,0,0,0,0,1,1,1,1,6,"6",13,0.830449826989619,0.588235294117647,0.63265306122449,0.444444444444444,2.11520907078974,0.824659194395597,0.830449826989619,1.15256461614916,0.71612866035076,0.588235294117647,1.35178399428965,0.754445012014942,0.63265306122449,0.636514168294813,0.91829583405449,0.444444444444444,118.3,1781.3,1899.6
"276",122,0,0,0,0,0,0,0,0,0,10,40,0,0,0,10,0,1,0,10,0,0,0,5,0,5,5,0,0,0,0,0,10,5,0,0,0,0,10,0,5,0,0,10,0,0,0,0,0,0,0,1,0,0,50,10,0,51,76,60,187,0.272727272727273,0.406417112299465,0.320855614973262,1,0,0,0,1,0,0,0,0,0,0,1,"HM",16,0.859103777631617,0.826605151864667,0.675207756232687,0.277777777777778,2.31895229195405,0.836385242915051,0.859103777631617,1.81030047891839,0.930310415307325,0.826605151864667,1.46562217303699,0.753180805264062,0.675207756232687,0.450561208866305,0.650022421648354,0.277777777777778,101.3,1177.2,1278.5
"277",123,0,0,0,0,0,0,0,0,0,5,20,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,35,10,70,0.357142857142857,0.5,0.142857142857143,1,0,0,1,0,0,0,0,0,0,0,1,"D",10,0.857142857142857,0.8,0.612244897959184,0,2.14395220064387,0.931106610203966,0.857142857142857,1.6094379124341,1,0.8,1.15374194270109,0.832248889600231,0.612244897959184,0,NA,0,29.2,969.6,998.8
"278",124,0,0,0,0,0,0,0,0,0,5,40,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,50,20,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,80,55,5,140,0.571428571428571,0.392857142857143,0.0357142857142857,1,1,0,0,0,1,0,1,1,1,1,6,"6",9,0.762755102040816,0.5390625,0.446280991735537,0,1.71768448489454,0.78175189855966,0.762755102040816,0.98689944883853,0.711897470347699,0.5390625,0.885574151576672,0.638806718409558,0.446280991735537,0,NA,0,173.3,1198.1,1371.4
"279",125,0,0,0,0,0,0,0,0,0,1,60,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,5,0,0,0,0,5,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,60,5,0,30,81,65,176,0.170454545454545,0.460227272727273,0.369318181818182,1,0,0,0,0,0,0,0,0,0,0,0,"CT",12,0.755423553719008,0.777777777777778,0.428288370675202,0.142011834319526,1.79716935718743,0.723234153420113,0.755423553719008,1.56071040904141,0.969723899868247,0.777777777777778,0.878635527664939,0.545926948083445,0.428288370675202,0.271189373041844,0.391243563629256,0.142011834319526,165.8,1230.7,1396.5
"280",126,0,0,0,0,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,20,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,55,36,10,101,0.544554455445545,0.356435643564356,0.099009900990099,1,0,1,1,0,1,1,1,1,1,1,8,"8",10,0.818547201254779,0.710743801652893,0.285493827160494,0.5,1.94038438055366,0.842698229245715,0.818547201254779,1.3896811919839,0.863457472480043,0.710743801652893,0.525654743677355,0.478471567357604,0.285493827160494,0.693147180559945,1,0.5,118.9,1097.6,1216.5
"281",127,0,0,0,0,0,0,0,0,0,0,60,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,30,30,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,60,5,0,75,76,65,216,0.347222222222222,0.351851851851852,0.300925925925926,1,0,0,0,0,0,0,1,0,0,0,1,"A",12,0.803326474622771,0.666666666666667,0.363573407202216,0.142011834319526,1.89507693869539,0.762635062712344,0.803326474622771,1.27464262571977,0.791979992438483,0.666666666666667,0.780703834762153,0.48507856608238,0.363573407202216,0.271189373041844,0.391243563629256,0.142011834319526,172.1,1575.3,1747.4
